MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,Device_Name,Attack,Attack_subType,label
680.921313045591,74.0850747637584,2.37974294074138,680.921313045591,74.0850747637584,2.37974294074138,677.283404269106,73.9999999999999,3.56832255055804E-06,95.2680429105163,1.36802636520691E-11,4.65090562006101E-27,5.82763027083419E-16,677.283404269108,2042672.10884692,3.07191667248126E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
681.863644637527,74.0849499957576,2.37626348284903,681.863644637527,74.0849499957576,2.37626348284903,678.226043961852,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.50548161011528E-11,4.67236747836154E-27,5.01351327730308E-16,678.226043961853,2039660.32225186,3.06739347502733E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
682.863498148061,74.0848255931559,2.37279418400067,682.863498148061,74.0848255931559,2.37279418400067,679.225898253876,73.9999999999999,3.4385216478958E-06,95.2680429105163,1.3428528345897E-11,4.67785874608798E-27,5.39170638629552E-16,679.225898253877,2036657.40330032,3.06288357722513E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
683.862132671055,74.0847015541295,2.36933499360111,683.862132671055,74.0847015541295,2.36933499360111,680.224540050738,73.9999999999999,3.4385216478958E-06,95.2680429105163,1.3428528345897E-11,4.68334190802731E-27,5.39802628624335E-16,680.22454005074,2033663.30755199,3.05838691248915E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
684.684022437016,74.084577845161,2.36588497718185,684.684022437016,74.084577845161,2.36588497718185,681.047377218876,73.9999999999999,3.56832255055804E-06,95.2680429105163,1.44449406200407E-11,4.70601075213996E-27,5.0496129635031E-16,681.047377218877,2030677.22556736,3.05390226531055E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
685.683875341628,74.0844544969998,2.36244499254462,685.683875341628,74.0844544969998,2.36244499254462,682.047230904774,73.9999999999999,3.56832255055804E-06,95.2680429105163,1.44449406200407E-11,4.71293724257256E-27,5.05704518109082E-16,682.047230904775,2027699.89916891,3.04943074996218E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
686.566399848707,74.0843314870521,2.35901440983525,686.566399848707,74.0843314870521,2.35901440983525,682.930378463689,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.52526898375512E-11,4.71985296606515E-27,4.89273883912646E-16,682.93037846369,2024730.78260792,3.04497154694588E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
687.566014080087,74.084208834848,2.35559377399022,687.566014080087,74.084208834848,2.35559377399022,683.929994738081,73.9999999999999,3.4385216478958E-06,95.2680429105163,1.36499975449657E-11,4.72527547521652E-27,5.26168265162861E-16,683.929994738082,2021770.34689348,3.04052536381356E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
688.565639112456,74.0840865388314,2.35218304186765,688.565639112456,74.0840865388314,2.35218304186765,684.929621753371,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.52526898375512E-11,4.73217036307521E-27,4.90550741627947E-16,684.929621753372,2018818.55406299,3.03609214369884E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
689.452766915759,74.0839645775559,2.34878161560209,689.452766915759,74.0839645775559,2.34878161560209,685.817345585931,73.9999999999999,3.4385216478958E-06,95.2680429105163,1.41264759504421E-11,4.75052535343054E-27,4.9689008148663E-16,685.817345585932,2015874.88609557,3.0316711087431E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
690.13451931733,74.0838429134815,2.34538844844974,690.13451931733,74.0838429134815,2.34538844844974,686.500776077958,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.69175793760026E-11,4.78473160524594E-27,4.09558021120856E-16,686.500776077959,2012938.43656823,3.02726089773937E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
690.933533604762,74.0837215661891,2.34200408675042,690.933533604762,74.0837215661891,2.34200408675042,687.300848609041,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.69175793760026E-11,4.78955628190896E-27,4.0997099831366E-16,687.300848609043,2010009.67773367,3.02286222010332E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
691.933248147072,74.0836005695953,2.33862947666694,691.933248147072,74.0836005695953,2.33862947666694,688.300564652187,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.69175793760026E-11,4.79437151920892E-27,4.10383167526586E-16,688.300564652189,2007089.42780079,3.01847630484193E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
692.932527753085,74.0834799221062,2.33526457400421,692.932527753085,74.0834799221062,2.33526457400421,689.299848040304,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.69175793760026E-11,4.80056758301871E-27,4.10913531158664E-16,689.299848040305,2004177.64792227,3.01410309375006E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
693.932527753085,74.0833596223382,2.33190934042432,693.932527753085,74.0833596223382,2.33190934042432,690.299848040304,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.69175793760026E-11,4.80675962870009E-27,4.11443550851551E-16,690.299848040305,2001274.30431933,3.00974253624296E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
694.835860333637,74.0832396521019,2.3285632688594,694.835860333637,74.0832396521019,2.3285632688594,691.203686666847,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.61483339111916E-11,4.81460197815851E-27,4.43458296456158E-16,691.203686666848,1998378.95763511,3.00539397258543E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
695.835515849738,74.0831200266298,2.32522678439727,695.835515849738,74.0831200266298,2.32522678439727,692.203343983697,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.61483339111916E-11,4.81901492667176E-27,4.43864759677607E-16,692.203343983699,1995491.9751104,3.00105795449262E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
696.834894886752,74.0830007443905,2.32189984457727,696.834894886752,74.0830007443905,2.32189984457727,693.202726262058,73.9999999999999,3.56832255055804E-06,95.2680429105163,1.5387672024816E-11,4.82342147412937E-27,4.59863794619281E-16,693.202726262059,1992613.31941633,2.99673442603975E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
697.834848823412,74.0828818040073,2.31858241123518,697.834848823412,74.0828818040073,2.31858241123518,694.202680438818,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.61483339111916E-11,4.82782370830966E-27,4.44676109674287E-16,694.202680438819,1989742.9569479,2.99242333689813E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
698.83441059385,74.0827632039459,2.31527444183303,698.83441059385,74.0827632039459,2.31527444183303,695.202244490202,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.61483339111916E-11,4.83221957049825E-27,4.4508099912651E-16,695.202244490203,1986880.85031245,2.988124631049E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
699.819154690978,74.0826449402439,2.3119758260882,699.819154690978,74.0826449402439,2.3119758260882,696.187067879323,73.9999999999999,3.69356474514715E-06,95.2680429105163,1.61483339111916E-11,4.83650390607342E-27,4.45475616202694E-16,696.187067879325,1984026.90351902,2.98383816446024E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
700.765991702149,74.0825270050969,2.30868634655781,700.765991702149,74.0825270050969,2.30868634655781,697.134180808336,73.9999999999999,3.814697265625E-06,95.2680429105163,1.69236901146436E-11,4.85079473227506E-27,4.32604397556866E-16,697.134180808337,1981180.92787037,2.97956365385635E+15,1,74,0,74,0,0,0,Danmini_Doorbell,gafgyt,combo,0
1,60,0,1,60,0,1,60,0,60,0,0,0,1,1505661693,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
1,354,0,2.597515222,346.6197997,34.09504708,2.597515222,346.6197997,5.839096427,346.6197997,34.09504708,0,0,2.597515222,31.24484876,6976.104978,2.597515222,346.6197997,5.839096427,346.6197997,34.09504708,0,0,Danmini_Doorbell,Normal,Normal,1
1.99693884,360.0091976,35.9999154,3.589563813,352.0188402,100.0815133,3.589563813,352.0188402,10.00407484,352.0188402,100.0815133,0,0,3.589563813,22.55281278,5228.309522,3.589563813,352.0188402,10.00407484,352.0188402,100.0815133,0,0,Danmini_Doorbell,Normal,Normal,1
1,337,0,1,337,0,1,337,0,337,0,0,0,1,1505661697,0,1,337,0,337,0,0,0,Danmini_Doorbell,Normal,Normal,1
1.992322924,197.9663139,19181.96518,1.992322924,197.9663139,19181.96518,1,60,0,419.5586605,62080.60969,0,0,1,1505661697,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
2.990475769,156.1782094,16243.47257,2.990475769,156.1782094,16243.47257,1.999072863,66.50301459,6.499999301,321.9711993,70125.57705,-597.5677547,-0.34716478,1.999072863,752481698.1,5.67E+17,1,73,0,73,0,0,0,Danmini_Doorbell,Normal,Normal,1
3.977744194,139.541089,12984.1046,3.977744194,139.541089,12984.1046,1,90,0,90,0,0,0,1,1505661697,0,1,90,0,90,0,0,0,Danmini_Doorbell,Normal,Normal,1
4.629200875,173.7713838,14431.66042,4.629200875,173.7713838,14431.66042,1,298,0,298,0,0,0,1,1505661698,0,1,298,0,298,0,0,0,Danmini_Doorbell,Normal,Normal,1
4.5827393,148.9453188,13490.68862,4.5827393,148.9453188,13490.68862,2.405591299,63.79972306,5.912571728,229.2343626,55056.19783,-604.9532303,-0.436056047,2.405591299,439676404.3,4.69E+17,1,60,0,84.85281374,9.09E-13,0,0,Danmini_Doorbell,Normal,Normal,1
5.573056051,136.2152622,11811.07367,5.573056051,136.2152622,11811.07367,1,78,0,78,0,0,0,1,1505661702,0,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
6.572682507,127.3581081,10451.25164,6.572682507,127.3581081,10451.25164,1,78,0,78,0,0,0,1,1505661702,0,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
7.572635149,120.8401514,9350.34784,7.572635149,120.8401514,9350.34784,1,78,0,78,0,0,0,1,1505661702,0,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
8.572342816,115.8426668,8448.708412,8.572342816,115.8426668,8448.708412,1,78,0,78,0,0,0,1,1505661702,0,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
9.5723363,111.8893302,7700.067166,9.5723363,111.8893302,7700.067166,1,78,0,78,0,0,0,1,1505661702,0,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
10.37437421,124.4308741,8432.345604,10.37437421,124.4308741,8432.345604,1,242,0,242,0,0,0,1,1505661702,0,1,242,0,242,0,0,0,Danmini_Doorbell,Normal,Normal,1
11.37132138,118.7647891,8023.766977,11.37132138,118.7647891,8023.766977,1,60,0,60,0,0,0,1,1505661702,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
12.37131499,114.0147048,7631.763035,12.37131499,114.0147048,7631.763035,1,60,0,60,0,0,0,1,1505661702,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
13.37092062,109.9749901,7262.874546,13.37092062,109.9749901,7262.874546,1,60,0,60,0,0,0,1,1505661702,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
14.37029132,106.4973299,6919.167461,14.37029132,106.4973299,6919.167461,1,60,0,60,0,0,0,1,1505661702,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
15.37009302,103.4721478,6600.507797,15.37009302,103.4721478,6600.507797,1,60,0,60,0,0,0,1,1505661702,0,1,60,0,60,0,0,0,Danmini_Doorbell,Normal,Normal,1
16.15210876,103.381005,6191.986851,16.15210876,103.381005,6191.986851,1.985725658,81.150958,20.99945741,109.8247603,440.9772117,0,0,1.985725658,747419144.5,5.67E+17,1.985725658,81.150958,20.99945741,109.8247603,440.9772117,0,0,Danmini_Doorbell,Normal,Normal,1
17.15209542,103.3004898,5831.086873,17.15209542,103.3004898,5831.086873,1.985725397,81.15096078,20.99945739,81.15096078,440.9772108,0,0,1.985725397,747419045,5.67E+17,1.985725397,81.15096078,20.99945739,81.15096078,440.9772108,0,0,Danmini_Doorbell,Normal,Normal,1
18.15188736,103.2288449,5509.936314,18.15188736,103.2288449,5509.936314,1.985744864,81.15075343,20.99945888,81.15075343,440.9772734,0,0,1.985744864,747426478.2,5.67E+17,1.985744864,81.15075343,20.99945888,81.15075343,440.9772734,0,0,Danmini_Doorbell,Normal,Normal,1
19.15117283,103.1646794,5222.303533,19.15117283,103.1646794,5222.303533,1.985752455,81.15067257,20.99945946,81.15067257,440.9772978,0,0,1.985752455,747429376.9,5.67E+17,1.985752455,81.15067257,20.99945946,81.15067257,440.9772978,0,0,Danmini_Doorbell,Normal,Normal,1
20.1482259,103.1068738,4963.173304,20.1482259,103.1068738,4963.173304,1.985614371,81.15214345,20.99944886,81.15214345,440.9768524,0,0,1.985614371,747376647.5,5.67E+17,1.985614371,81.15214345,20.99944886,81.15214345,440.9768524,0,0,Danmini_Doorbell,Normal,Normal,1
12.32661773,102.6925774,4562.478725,12.32661773,102.6925774,4562.478725,2.30190813,78.6570827,17.52587894,233.8053143,55057.04353,-1204.016718,-0.292785554,2.30190813,248671216.2,3.13E+17,1,98,0,98,0,0,0,Danmini_Doorbell,Normal,Normal,1
12.14461287,100.4123419,4244.745627,12.14461287,100.4123419,4244.745627,3.081177136,77.47017181,14.50518154,198.5476945,41387.28858,-1252.791147,-0.42454607,3.081177136,167964653.8,2.25E+17,1,75,0,75,0,0,0,Danmini_Doorbell,Normal,Normal,1
12.6807953,98.32948028,3960.682444,12.6807953,98.32948028,3960.682444,1,74,0,74,0,0,0,1,1505661713,0,1,74,0,74,0,0,0,Danmini_Doorbell,Normal,Normal,1
13.57288659,95.94756395,3740.206626,13.57288659,95.94756395,3740.206626,1.991490383,69.98290804,3.999963483,98.98286426,15.99970786,0,0,1.991490383,749614018.3,5.67E+17,1.991490383,69.98290804,3.999963483,98.98286426,15.99970786,0,0,Danmini_Doorbell,Normal,Normal,1
14.56910332,98.76533764,3591.221439,14.56910332,98.76533764,3591.221439,2.990935281,92.38964228,31.78400129,115.9130968,1010.222738,0,0,2.990935281,498985386.2,5.02E+17,2.990935281,92.38964228,31.78400129,115.9130968,1010.222738,0,0,Danmini_Doorbell,Normal,Normal,1
15.23308582,96.61440525,3421.319546,15.23308582,96.61440525,3421.319546,3.921953231,85.66094341,29.74783638,192.358232,10237.79957,775.8759803,0.258254481,3.921953231,371756590.6,4.22E+17,3.921953231,85.66094341,29.74783638,192.358232,10237.79957,775.8759803,0.258254481,Danmini_Doorbell,Normal,Normal,1
16.22494519,104.0341896,4048.633635,16.22494519,104.0341896,4048.633635,4.919857322,112.3566478,59.14889653,205.6402404,10782.83719,3689.239851,0.617591325,4.919857322,296194116.7,3.58E+17,4.919857322,112.3566478,59.14889653,205.6402404,10782.83719,3689.239851,0.617591325,Danmini_Doorbell,Normal,Normal,1
14.84102033,101.471415,3866.738654,14.84102033,101.471415,3866.738654,5.196984606,103.4367353,56.20789839,202.4789048,10863.7363,1728.74902,0.301674808,5.196984606,239200660.5,3.03E+17,5.196984606,103.4367353,56.20789839,202.4789048,10863.7363,1728.74902,0.301674808,Danmini_Doorbell,Normal,Normal,1
3.349963552,100.4351605,2714.999198,3.349963552,100.4351605,2714.999198,1.387426361,92.2672297,11.98250923,183.8236031,32268.87348,-501.4132948,-0.232947643,1.387426361,46902643.9,6.84E+16,1.113682486,98,1.91E-06,138.5929291,3.64E-12,0,0,Danmini_Doorbell,Normal,Normal,1
4.348152623,100.7950465,2091.029923,4.348152623,100.7950465,2091.029923,1.126809517,99.6536789,9.645738103,133.0406283,216.9438269,5.262135992,0.038969138,1.126809517,84113507.24,1.2E+17,1.126809517,99.6536789,9.645738103,133.0406283,216.9438269,5.262135992,0.038969138,Danmini_Doorbell,Normal,Normal,1
5.34815018,101.0203494,1700.26874,5.34815018,101.0203494,1700.26874,1.126809534,99.65367893,9.645738035,133.0573497,216.9367916,5.353751621,0.039648393,1.126809534,84113505.98,1.2E+17,1.126809534,99.65367893,9.645738035,133.0573497,216.9367916,5.353751621,0.039648393,Danmini_Doorbell,Normal,Normal,1
6.348146114,101.1746701,1432.559054,6.348146114,101.1746701,1432.559054,1.126812219,99.65361151,9.645868423,133.0521508,216.9401588,5.326047801,0.039442438,1.126812219,84115923.05,1.2E+17,1.126812219,99.65361151,9.645868423,133.0521508,216.9401588,5.326047801,0.039442438,Danmini_Doorbell,Normal,Normal,1
7.347798141,101.2869936,1237.674741,7.347798141,101.2869936,1237.674741,1.126810744,99.65362663,9.645839192,133.0483045,216.9415602,5.36362251,0.039720636,1.126810744,84115381.18,1.2E+17,1.126810744,99.65362663,9.645839192,133.0483045,216.9415602,5.36362251,0.039720636,Danmini_Doorbell,Normal,Normal,1
8.347794012,101.3724061,1089.464656,8.347794012,101.3724061,1089.464656,1.12682137,99.65361769,9.645856469,133.0444405,216.9432851,5.300825213,0.039255341,1.12682137,84115701.45,1.2E+17,1.12682137,99.65361769,9.645856469,133.0444405,216.9432851,5.300825213,0.039255341,Danmini_Doorbell,Normal,Normal,1
7.396905612,95.77920156,1142.298506,7.396905612,95.77920156,1142.298506,2.062548349,76.622879,18.27625527,141.0136017,11614.92157,-119.8669776,-0.0608687,2.062548349,24162503,3.58E+16,1.04711843,60,0,84.85281374,9.09E-13,0,0,Danmini_Doorbell,Normal,Normal,1
2.19645569,96.7902843,623.4571853,2.19645569,96.7902843,623.4571853,1.333618926,92.65228634,13.01075344,130.0279351,7060.596321,30.6883193,0.028074524,1.333618926,6044526.236,9.06E+15,1.137957937,98,0,138.5929291,0,0,0,Danmini_Doorbell,Normal,Normal,1
2.553250584,82.38108979,701.7689156,2.553250584,82.38108979,701.7689156,1.943084983,75.84793314,18.66748316,122.5458857,1863.275038,3.638178161,0.004555388,1.943084983,2933740.403,4.41E+15,1.119773689,60,0,84.85281374,0,0,0,Danmini_Doorbell,Normal,Normal,1
3.037399416,88.84020416,555.7268573,3.037399416,88.84020416,555.7268573,1.078808391,101.8285981,2.677592296,143.0251301,41.99531384,0.065717368,0.003815459,1.078808391,6144639.382,9.21E+15,1.078808391,101.8285981,2.677592296,143.0251301,41.99531384,0.065717368,0.003815459,Danmini_Doorbell,Normal,Normal,1
4.037179817,92.09985482,450.345629,4.037179817,92.09985482,450.345629,1.078802738,101.8286095,2.677503633,143.0253658,41.98729021,0.066847617,0.003881586,1.078802738,6144230.782,9.21E+15,1.078802738,101.8286095,2.677503633,143.0253658,41.98729021,0.066847617,0.003881586,Danmini_Doorbell,Normal,Normal,1
5.036892473,94.06538123,376.5319129,5.036892473,94.06538123,376.5319129,1.078797377,101.8286154,2.677457863,143.0247582,42.00859686,0.066492487,0.003860021,1.078797377,6144019.862,9.21E+15,1.078797377,101.8286154,2.677457863,143.0247582,42.00859686,0.066492487,0.003860021,Danmini_Doorbell,Normal,Normal,1
6.03651508,95.37981823,322.8580149,6.03651508,95.37981823,322.8580149,1.07879569,101.8286199,2.677422802,143.023627,42.04814898,0.06702967,0.003889369,1.07879569,6143858.29,9.21E+15,1.07879569,101.8286199,2.677422802,143.023627,42.04814898,0.06702967,0.003889369,Danmini_Doorbell,Normal,Normal,1
7.036069473,96.32071027,282.3154811,7.036069473,96.32071027,282.3154811,1.07879066,101.8286294,2.677348995,143.0224993,42.08766441,0.066177656,0.003838177,1.07879066,6143518.177,9.21E+15,1.07879066,101.8286294,2.677348995,143.0224993,42.08766441,0.066177656,0.003838177,Danmini_Doorbell,Normal,Normal,1
5.934430977,90.20037448,419.5794536,5.934430977,90.20037448,419.5794536,2.087062662,68.25451804,15.62644655,97.22790281,756.8023278,152.0300252,0.363507819,2.087062662,1528065.299,2.3E+15,1.626459562,60,9.54E-07,84.85281374,1.02E-12,0,0,Danmini_Doorbell,Normal,Normal,1
2.861386576,92.92619475,286.7747233,2.861386576,92.92619475,286.7747233,1.654625597,86.23168581,17.55474567,110.5915435,779.8020481,56.63477841,0.120540582,1.654625597,604564.1917,910000000000000,1.141210037,98,1.35E-06,138.5929291,4.07E-12,0,0,Danmini_Doorbell,Normal,Normal,1
3.02301009,82.03433737,431.9056184,3.02301009,82.03433737,431.9056184,2.169825953,74.1423817,18.36071484,114.0100361,587.8227746,16.21011666,0.040232474,2.169825953,325943.1397,491000000000000,1.36068018,60,6.74E-07,84.85281374,6.43E-13,0,0,Danmini_Doorbell,Normal,Normal,1
2.301242906,90.71037178,342.1711929,2.301242906,90.71037178,342.1711929,1.072197498,101.9884585,0.696139761,144.1606986,3.228616753,0.000331171,0.00026627,1.072197498,413791.8666,623000000000000,1.072197498,101.9884585,0.696139761,144.1606986,3.228616753,0.000331171,0.00026627,Danmini_Doorbell,Normal,Normal,1
3.301086722,94.13034501,265.4310964,3.301086722,94.13034501,265.4310964,1.07219744,101.9884593,0.696116358,144.1607003,3.228567487,0.000337362,0.000271259,1.07219744,413764.0404,623000000000000,1.07219744,101.9884593,0.696116358,144.1607003,3.228567487,0.000337362,0.000271259,Danmini_Doorbell,Normal,Normal,1
4.300850841,95.96013527,214.7668318,4.300850841,95.96013527,214.7668318,1.072197061,101.9884597,0.696102709,144.1606557,3.230308306,0.000335414,0.000269623,1.072197061,413747.812,623000000000000,1.072197061,101.9884597,0.696102709,144.1606557,3.230308306,0.000335414,0.000269623,Danmini_Doorbell,Normal,Normal,1
5.29999802,97.09973281,179.8291054,5.29999802,97.09973281,179.8291054,1.07218804,101.9884614,0.696053012,144.1604216,3.239436001,0.000338222,0.000271507,1.07218804,413688.7269,623000000000000,1.07218804,101.9884614,0.696053012,144.1604216,3.239436001,0.000338222,0.000271507,Danmini_Doorbell,Normal,Normal,1
6.299611949,97.87760092,154.4897274,6.299611949,97.87760092,154.4897274,1.072187774,101.988462,0.696032554,144.1605202,3.235621455,0.000333625,0.000267986,1.072187774,413664.4055,623000000000000,1.072187774,101.988462,0.696032554,144.1605202,3.235621455,0.000333625,0.000267986,Danmini_Doorbell,Normal,Normal,1
5.401466148,90.86513432,342.3290075,5.401466148,90.86513432,342.3290075,1.652302395,65.5831847,13.44899587,92.81375153,285.9774655,75.51190415,0.377248754,1.652302395,128687.6004,194000000000000,1.409053519,60,9.54E-07,84.85281374,1.02E-12,0,0,Danmini_Doorbell,Normal,Normal,1
4.152650059,92.58328191,269.1994523,4.152650059,92.58328191,269.1994523,1.964392093,82.08539697,18.74632141,105.1249293,415.4111141,13.67919166,0.049028277,1.964392093,63181.41508,95100000000000,1.141571319,98,1.35E-06,138.5929291,2.57E-12,-3.91E-29,-2.15E-17,Danmini_Doorbell,Normal,Normal,1
4.592990956,85.48915039,391.4119117,4.592990956,85.48915039,391.4119117,1,60,0,60,0,0,0,1,1505661835,0,1.000071309,60,6.74E-07,60,4.55E-13,0,0,Danmini_Doorbell,Normal,Normal,1
4.753185626,80.1266099,416.9943914,4.753185626,80.1266099,416.9943914,2.388875832,72.84029654,17.97291393,109.784764,491.0275574,25.73383488,0.074455067,2.388875832,36735.33003,55300000000000,1.581469368,60,6.74E-07,84.85281374,6.43E-13,0,0,Danmini_Doorbell,Normal,Normal,1
5.742875021,79.75630584,345.0340209,5.742875021,79.75630584,345.0340209,3.383693885,74.36516955,15.26770796,104.1150591,407.5079285,57.78398932,0.207011924,3.383693885,25878.76322,39000000000000,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
6.531019239,79.48738827,292.6039637,6.531019239,79.48738827,292.6039637,4.258868756,75.21864277,13.44407653,122.6404683,1566.421623,129.3260642,0.243868666,4.258868756,19802.4499,29800000000000,1,78,0,78,0,0,0,Danmini_Doorbell,Normal,Normal,1
7.371977026,78.74303052,256.4430923,7.371977026,78.74303052,256.4430923,1,74,0,74,0,0,0,1,1505661839,0,1,74,0,74,0,0,0,Danmini_Doorbell,Normal,Normal,1
8.327943969,77.21287727,242.8074272,8.327943969,77.21287727,242.8074272,1.994026968,69.98801815,3.999982054,101.8544191,15.99985644,0,0,1.994026968,750575842.8,5.67E+17,1.994026968,69.98801815,3.999982054,101.8544191,15.99985644,0,0,Danmini_Doorbell,Normal,Normal,1
3.068791505,85.29003816,298.6549644,3.068791505,85.29003816,298.6549644,1.071545526,101.9992294,0.179902858,144.2438013,0.217663878,1.5E-06,1.79E-05,1.071545526,27664.72512,41600000000000,1.071545526,101.9992294,0.179902858,144.2438013,0.217663878,1.5E-06,1.79E-05,Danmini_Doorbell,Normal,Normal,1
4.06879044,89.3969004,277.0127461,4.06879044,89.3969004,277.0127461,1.071550353,101.9992294,0.179902472,144.2438083,0.217388687,1.52E-06,1.83E-05,1.071550353,27664.60569,41600000000000,1.071550353,101.9992294,0.179902472,144.2438083,0.217388687,1.52E-06,1.83E-05,Danmini_Doorbell,Normal,Normal,1
4.087479135,91.50164499,222.9190753,4.087479135,91.50164499,222.9190753,1.778579832,88.02737748,14.38254744,130.3860942,1206.433889,62.33477089,0.125713707,1.778579832,8682.378702,13000000000000,1.141801196,98,0,138.5929291,0,-7.48E-32,0,Danmini_Doorbell,Normal,Normal,1
4.76606908,84.89207965,340.6727989,4.76606908,84.89207965,340.6727989,2.638725065,77.40581715,17.70145675,113.635207,723.6138198,102.3918953,0.226489733,2.638725065,5392.457634,8100000000000,1.255997144,60,0,84.85281374,4.55E-13,0,0,Danmini_Doorbell,Normal,Normal,1
1.642683195,92.87165867,174.2067938,1.642683195,92.87165867,174.2067938,1.355820326,92.59528027,12.81904383,124.4796596,672.634874,22.7550677,0.069504744,1.355820326,1436.512051,2130000000000,1.141859962,98,0,138.5929291,3.64E-12,-1.43E-34,0,Danmini_Doorbell,Normal,Normal,1
2.165070021,97.08784625,114.454926,2.165070021,97.08784625,114.454926,1.07165009,101.9999485,0.04651828,144.249383,0.014571585,6.7E-09,1.2E-06,1.07165009,1886.068861,2780000000000,1.07165009,101.9999485,0.04651828,144.249383,0.014571585,6.7E-09,1.2E-06,Danmini_Doorbell,Normal,Normal,1
3.165068554,98.63983593,83.50795541,3.165068554,98.63983593,83.50795541,1.07165039,101.9999485,0.046518271,144.2493829,0.014577698,6.82E-09,1.22E-06,1.07165039,1886.068076,2780000000000,1.07165039,101.9999485,0.046518271,144.2493829,0.014577698,6.82E-09,1.22E-06,Danmini_Doorbell,Normal,Normal,1
4.165066985,99.44658504,65.51831383,4.165066985,99.44658504,65.51831383,1.004784631,101.999945,0.048041928,144.2443114,0.215097498,7.92E-09,3.56E-07,1.004784631,2047.911442,2970000000000,1.004784631,101.999945,0.048041928,144.2443114,0.215097498,7.92E-09,3.56E-07,Danmini_Doorbell,Normal,Normal,1
5.165062649,99.94094786,53.8513306,5.165062649,99.94094786,53.8513306,1.004785534,101.999945,0.048043012,144.2443033,0.21541825,8E-09,3.59E-07,1.004785534,2047.997483,2970000000000,1.004785534,101.999945,0.048043012,144.2443033,0.21541825,8E-09,3.59E-07,Danmini_Doorbell,Normal,Normal,1
